customer_id,registration_date,acquisition_channel,customer_segment,transaction_date,order_value,product_category
741,2024-05-13,paid_search,standard,2024-11-30,42.14,Fashion
742,2023-06-14,organic,standard,2023-07-11,88.87,Electronics
742,2023-06-14,organic,standard,2023-10-25,87.25,Home
742,2023-06-14,organic,standard,2023-08-15,92.51,Home
742,2023-06-14,organic,standard,2024-05-11,69.46,Fashion
743,2024-07-15,organic,standard,2024-07-20,98.43,Fashion
744,2023-07-03,email,standard,2023-07-19,62.05,Electronics
744,2023-07-03,email,standard,2024-03-05,93.76,Home
745,2023-04-10,paid_search,premium,2023-04-16,114.32,Books
745,2023-04-10,paid_search,premium,2023-11-16,112.33,Electronics
745,2023-04-10,paid_search,premium,2023-12-20,147.76,Electronics
745,2023-04-10,paid_search,premium,2023-12-13,148.03,Books
745,2023-04-10,paid_search,premium,2024-05-22,72.91,Fashion
745,2023-04-10,paid_search,premium,2023-09-10,155.23,Home
745,2023-04-10,paid_search,premium,2024-05-10,118.14,Fashion
746,2023-08-15,organic,standard,2023-09-01,76.16,Home
746,2023-08-15,organic,standard,2023-11-18,91.68,Fashion
748,2024-06-09,social_media,standard,2024-06-30,124.18,Books
748,2024-06-09,social_media,standard,2024-12-22,80.34,Fashion
749,2024-09-13,organic,standard,2024-10-08,46.8,Home
749,2024-09-13,organic,standard,2024-10-29,30.15,Books
749,2024-09-13,organic,standard,2024-12-26,66.77,Home
750,2024-01-14,paid_search,basic,2024-01-18,44.16,Fashion
750,2024-01-14,paid_search,basic,2024-02-19,54.67,Fashion
750,2024-01-14,paid_search,basic,2024-04-12,28.59,Electronics
751,2024-08-01,paid_search,standard,2024-08-23,35.99,Books
751,2024-08-01,paid_search,standard,2024-11-10,84.79,Books
751,2024-08-01,paid_search,standard,2024-12-20,85.16,Fashion
752,2023-02-21,organic,premium,2023-03-15,175.63,Home
752,2023-02-21,organic,premium,2023-07-14,82.59,Books
752,2023-02-21,organic,premium,2023-09-28,115.0,Electronics
752,2023-02-21,organic,premium,2023-07-02,127.86,Fashion
752,2023-02-21,organic,premium,2024-01-05,56.92,Fashion
752,2023-02-21,organic,premium,2024-05-03,117.26,Fashion
752,2023-02-21,organic,premium,2023-12-02,188.11,Home
752,2023-02-21,organic,premium,2024-01-01,115.75,Books
752,2023-02-21,organic,premium,2024-11-25,124.8,Home
753,2023-08-14,email,standard,2023-09-11,59.51,Home
753,2023-08-14,email,standard,2023-12-06,48.69,Electronics
753,2023-08-14,email,standard,2024-04-19,75.35,Books
754,2024-02-23,social_media,standard,2024-02-24,70.59,Fashion
756,2024-07-30,paid_search,standard,2024-08-08,160.34,Electronics
757,2023-04-17,organic,premium,2023-04-18,184.12,Electronics
757,2023-04-17,organic,premium,2023-11-21,134.14,Electronics
757,2023-04-17,organic,premium,2023-10-02,126.97,Books
757,2023-04-17,organic,premium,2023-07-25,139.22,Electronics
757,2023-04-17,organic,premium,2024-03-16,153.59,Books
757,2023-04-17,organic,premium,2024-01-05,80.97,Electronics
757,2023-04-17,organic,premium,2024-03-09,110.43,Books
758,2023-08-30,paid_search,standard,2023-09-14,69.1,Electronics
758,2023-08-30,paid_search,standard,2024-05-03,101.28,Electronics
758,2023-08-30,paid_search,standard,2024-02-24,76.35,Books
759,2024-11-20,paid_search,standard,2024-11-20,33.21,Home
760,2024-03-15,social_media,standard,2024-03-26,51.25,Books
760,2024-03-15,social_media,standard,2024-07-09,95.2,Electronics
760,2024-03-15,social_media,standard,2024-08-16,99.39,Fashion
760,2024-03-15,social_media,standard,2024-07-23,50.22,Electronics
761,2023-05-03,paid_search,standard,2023-05-06,104.46,Books
761,2023-05-03,paid_search,standard,2023-10-23,71.26,Fashion
761,2023-05-03,paid_search,standard,2024-02-13,62.06,Fashion
761,2023-05-03,paid_search,standard,2024-04-09,83.6,Books
762,2023-07-09,paid_search,premium,2023-07-24,142.35,Electronics
762,2023-07-09,paid_search,premium,2024-02-14,132.8,Fashion
762,2023-07-09,paid_search,premium,2024-02-19,125.86,Electronics
762,2023-07-09,paid_search,premium,2024-07-12,78.6,Home
762,2023-07-09,paid_search,premium,2024-05-04,95.15,Home
762,2023-07-09,paid_search,premium,2024-04-22,84.19,Fashion
762,2023-07-09,paid_search,premium,2024-03-29,56.8,Home
762,2023-07-09,paid_search,premium,2024-08-04,100.81,Home
763,2023-05-13,organic,basic,2023-05-21,36.45,Books
763,2023-05-13,organic,basic,2023-12-25,30.53,Books
763,2023-05-13,organic,basic,2023-12-16,36.68,Electronics
763,2023-05-13,organic,basic,2024-03-25,60.22,Home
764,2024-11-15,organic,premium,2024-11-19,157.03,Electronics
765,2023-01-20,social_media,standard,2023-01-29,96.26,Home
765,2023-01-20,social_media,standard,2023-03-17,106.99,Fashion
765,2023-01-20,social_media,standard,2023-06-11,56.44,Electronics
765,2023-01-20,social_media,standard,2023-09-22,88.88,Fashion
766,2023-10-13,social_media,premium,2023-11-10,110.8,Home
766,2023-10-13,social_media,premium,2023-11-30,116.85,Fashion
766,2023-10-13,social_media,premium,2024-02-02,165.61,Fashion
766,2023-10-13,social_media,premium,2024-09-25,107.3,Home
766,2023-10-13,social_media,premium,2024-05-15,184.32,Home
766,2023-10-13,social_media,premium,2024-12-04,164.13,Home
766,2023-10-13,social_media,premium,2024-06-20,57.49,Home
767,2024-10-27,social_media,standard,2024-10-29,65.28,Fashion
767,2024-10-27,social_media,standard,2024-11-29,99.59,Books
768,2024-03-11,organic,premium,2024-03-14,106.15,Fashion
768,2024-03-11,organic,premium,2024-05-15,97.48,Electronics
768,2024-03-11,organic,premium,2024-07-17,81.89,Electronics
768,2024-03-11,organic,premium,2024-10-18,146.14,Books
769,2023-08-19,social_media,standard,2023-09-01,40.04,Electronics
769,2023-08-19,social_media,standard,2023-12-03,49.24,Fashion
769,2023-08-19,social_media,standard,2024-03-25,63.75,Books
770,2023-11-09,organic,premium,2023-11-19,95.1,Electronics
770,2023-11-09,organic,premium,2024-01-08,167.97,Electronics
770,2023-11-09,organic,premium,2024-06-17,126.42,Electronics
770,2023-11-09,organic,premium,2024-10-17,92.97,Fashion
770,2023-11-09,organic,premium,2024-03-19,96.21,Books
770,2023-11-09,organic,premium,2024-12-07,138.02,Fashion
770,2023-11-09,organic,premium,2024-12-15,100.12,Electronics
770,2023-11-09,organic,premium,2024-12-16,185.88,Home
770,2023-11-09,organic,premium,2024-11-04,182.0,Home
771,2024-09-18,organic,basic,2024-10-02,42.54,Fashion
771,2024-09-18,organic,basic,2024-12-01,34.62,Home
772,2023-05-16,organic,standard,2023-06-12,49.87,Fashion
772,2023-05-16,organic,standard,2023-08-17,63.89,Fashion
772,2023-05-16,organic,standard,2024-02-06,63.73,Home
772,2023-05-16,organic,standard,2024-03-21,72.64,Home
773,2023-12-12,email,standard,2023-12-20,65.59,Electronics
773,2023-12-12,email,standard,2024-02-10,75.72,Fashion
774,2023-12-10,organic,standard,2024-01-06,101.37,Home
774,2023-12-10,organic,standard,2024-07-20,71.3,Electronics
774,2023-12-10,organic,standard,2024-04-05,61.09,Electronics
775,2024-10-18,paid_search,standard,2024-10-21,64.16,Home
776,2024-11-22,email,standard,2024-11-25,68.36,Home
777,2023-05-04,organic,basic,2023-05-05,38.62,Home
777,2023-05-04,organic,basic,2023-07-01,50.55,Fashion
778,2023-06-15,paid_search,premium,2023-07-05,106.43,Electronics
778,2023-06-15,paid_search,premium,2023-07-15,100.74,Home
778,2023-06-15,paid_search,premium,2023-08-30,63.86,Fashion
778,2023-06-15,paid_search,premium,2023-10-31,98.05,Fashion
778,2023-06-15,paid_search,premium,2024-02-06,112.36,Electronics
778,2023-06-15,paid_search,premium,2024-03-19,255.53,Electronics
778,2023-06-15,paid_search,premium,2024-05-30,76.5,Fashion
779,2023-04-07,organic,standard,2023-04-29,45.74,Home
779,2023-04-07,organic,standard,2023-12-08,114.72,Electronics
780,2023-04-24,organic,standard,2023-04-29,66.36,Home
780,2023-04-24,organic,standard,2023-10-08,73.58,Electronics
780,2023-04-24,organic,standard,2023-10-10,49.58,Books
780,2023-04-24,organic,standard,2023-09-01,78.51,Books
780,2023-04-24,organic,standard,2024-01-19,61.02,Books
781,2024-09-12,organic,standard,2024-10-08,58.21,Fashion
781,2024-09-12,organic,standard,2024-11-29,54.65,Home
782,2023-06-28,paid_search,standard,2023-06-28,83.63,Electronics
782,2023-06-28,paid_search,standard,2023-07-30,95.99,Home
782,2023-06-28,paid_search,standard,2023-10-28,88.36,Home
782,2023-06-28,paid_search,standard,2024-02-18,39.54,Fashion
783,2024-07-26,referral,standard,2024-07-28,64.4,Home
783,2024-07-26,referral,standard,2024-11-05,101.1,Electronics
783,2024-07-26,referral,standard,2024-12-29,152.78,Books
784,2023-02-03,organic,standard,2023-02-28,103.69,Home
784,2023-02-03,organic,standard,2023-09-22,73.27,Fashion
784,2023-02-03,organic,standard,2023-04-22,64.86,Electronics
784,2023-02-03,organic,standard,2023-08-18,38.05,Books
785,2024-09-15,paid_search,premium,2024-09-29,183.51,Fashion
786,2024-08-24,email,basic,2024-09-22,42.47,Home
786,2024-08-24,email,basic,2024-12-29,30.24,Fashion
787,2023-08-09,email,standard,2023-08-28,62.67,Electronics
787,2023-08-09,email,standard,2023-12-05,55.24,Fashion
787,2023-08-09,email,standard,2023-12-10,75.7,Home
787,2023-08-09,email,standard,2024-01-01,107.33,Home
787,2023-08-09,email,standard,2024-07-13,92.75,Electronics
788,2023-04-12,organic,premium,2023-05-02,145.78,Books
788,2023-04-12,organic,premium,2023-08-27,88.41,Home
788,2023-04-12,organic,premium,2023-12-04,114.68,Fashion
788,2023-04-12,organic,premium,2023-10-20,105.76,Home
788,2023-04-12,organic,premium,2023-11-28,76.57,Electronics
788,2023-04-12,organic,premium,2024-05-22,132.46,Books
788,2023-04-12,organic,premium,2023-12-12,91.09,Electronics
789,2023-09-17,organic,standard,2023-09-24,87.87,Electronics
789,2023-09-17,organic,standard,2024-01-03,64.48,Books
789,2023-09-17,organic,standard,2024-04-26,70.85,Fashion
790,2023-01-14,organic,standard,2023-01-20,91.56,Books
790,2023-01-14,organic,standard,2023-04-20,66.96,Fashion
790,2023-01-14,organic,standard,2023-07-04,81.46,Home
790,2023-01-14,organic,standard,2023-12-03,81.61,Fashion
790,2023-01-14,organic,standard,2024-02-06,61.73,Books
791,2023-10-04,paid_search,standard,2023-10-13,78.67,Books
791,2023-10-04,paid_search,standard,2024-05-30,113.15,Home
791,2023-10-04,paid_search,standard,2024-02-26,43.47,Fashion
791,2023-10-04,paid_search,standard,2024-02-25,61.39,Fashion
792,2023-05-09,paid_search,standard,2023-05-26,96.97,Home
792,2023-05-09,paid_search,standard,2023-08-21,80.02,Books
792,2023-05-09,paid_search,standard,2023-08-06,64.81,Home
792,2023-05-09,paid_search,standard,2023-12-13,99.68,Home
793,2023-03-30,social_media,basic,2023-04-24,53.95,Books
793,2023-03-30,social_media,basic,2023-06-06,26.67,Home
793,2023-03-30,social_media,basic,2023-12-05,40.38,Electronics
793,2023-03-30,social_media,basic,2023-11-20,27.58,Home
793,2023-03-30,social_media,basic,2023-12-08,44.92,Electronics
794,2024-02-09,paid_search,basic,2024-02-12,36.3,Electronics
794,2024-02-09,paid_search,basic,2024-04-09,25.32,Home
796,2023-07-24,email,basic,2023-07-25,45.07,Electronics
797,2023-06-17,referral,premium,2023-07-05,125.19,Home
797,2023-06-17,referral,premium,2023-08-09,75.94,Electronics
797,2023-06-17,referral,premium,2023-12-31,64.74,Books
797,2023-06-17,referral,premium,2024-01-30,130.07,Books
797,2023-06-17,referral,premium,2024-01-21,142.03,Home
797,2023-06-17,referral,premium,2024-10-15,129.84,Fashion
797,2023-06-17,referral,premium,2024-07-31,126.59,Books
797,2023-06-17,referral,premium,2024-10-17,114.38,Books
797,2023-06-17,referral,premium,2024-07-11,107.44,Books
798,2023-06-11,paid_search,standard,2023-06-21,95.6,Electronics
798,2023-06-11,paid_search,standard,2023-09-20,55.49,Home
798,2023-06-11,paid_search,standard,2024-04-15,65.46,Electronics
799,2024-08-21,social_media,basic,2024-08-26,33.24,Books
799,2024-08-21,social_media,basic,2024-10-04,33.49,Books
800,2024-11-26,email,standard,2024-12-05,77.02,Home
801,2024-01-17,organic,standard,2024-01-25,124.22,Electronics
801,2024-01-17,organic,standard,2024-08-01,70.38,Electronics
801,2024-01-17,organic,standard,2024-06-10,46.42,Electronics
801,2024-01-17,organic,standard,2024-12-30,72.76,Fashion
802,2023-07-22,paid_search,premium,2023-08-07,119.0,Books
802,2023-07-22,paid_search,premium,2024-02-02,120.31,Home
802,2023-07-22,paid_search,premium,2023-11-10,66.89,Fashion
802,2023-07-22,paid_search,premium,2024-03-25,148.97,Books
802,2023-07-22,paid_search,premium,2024-02-16,130.03,Home
802,2023-07-22,paid_search,premium,2024-03-16,135.05,Fashion
802,2023-07-22,paid_search,premium,2024-01-23,163.51,Fashion
802,2023-07-22,paid_search,premium,2024-07-27,99.96,Fashion
803,2024-02-05,social_media,standard,2024-02-28,58.69,Home
803,2024-02-05,social_media,standard,2024-10-16,113.69,Books
803,2024-02-05,social_media,standard,2024-09-02,57.44,Books
804,2023-05-14,social_media,premium,2023-05-27,137.58,Books
804,2023-05-14,social_media,premium,2023-06-17,94.59,Home
804,2023-05-14,social_media,premium,2024-02-28,89.2,Electronics
804,2023-05-14,social_media,premium,2024-04-13,103.57,Home
804,2023-05-14,social_media,premium,2024-04-12,82.06,Fashion
804,2023-05-14,social_media,premium,2024-08-15,89.17,Books
804,2023-05-14,social_media,premium,2023-11-24,110.73,Books
804,2023-05-14,social_media,premium,2024-12-15,97.01,Electronics
804,2023-05-14,social_media,premium,2024-09-28,81.26,Fashion
804,2023-05-14,social_media,premium,2024-08-10,107.57,Books
805,2023-01-31,organic,standard,2023-02-17,52.36,Books
805,2023-01-31,organic,standard,2023-05-03,60.04,Fashion
805,2023-01-31,organic,standard,2023-06-13,51.05,Fashion
805,2023-01-31,organic,standard,2024-02-09,76.57,Fashion
806,2024-09-24,social_media,standard,2024-10-11,59.2,Electronics
807,2024-06-05,paid_search,standard,2024-07-03,73.8,Books
807,2024-06-05,paid_search,standard,2024-11-09,60.21,Electronics
807,2024-06-05,paid_search,standard,2024-12-01,77.12,Home
807,2024-06-05,paid_search,standard,2024-12-16,91.65,Fashion
809,2023-11-02,email,standard,2023-11-02,98.45,Electronics
809,2023-11-02,email,standard,2024-07-09,84.61,Electronics
809,2023-11-02,email,standard,2024-06-18,79.7,Fashion
810,2023-07-16,organic,standard,2023-07-27,40.56,Home
810,2023-07-16,organic,standard,2023-11-20,122.62,Books
811,2023-02-18,paid_search,standard,2023-03-14,50.16,Fashion
811,2023-02-18,paid_search,standard,2023-05-14,87.06,Home
811,2023-02-18,paid_search,standard,2023-07-23,67.46,Electronics
811,2023-02-18,paid_search,standard,2023-06-15,43.83,Fashion
811,2023-02-18,paid_search,standard,2023-06-19,102.6,Fashion
812,2023-06-25,paid_search,basic,2023-07-12,44.71,Electronics
812,2023-06-25,paid_search,basic,2023-08-01,43.0,Home
813,2024-12-06,email,basic,2024-12-15,29.24,Fashion
814,2024-03-18,email,basic,2024-03-24,39.33,Electronics
814,2024-03-18,email,basic,2024-07-01,32.29,Home
814,2024-03-18,email,basic,2024-07-05,53.17,Books
814,2024-03-18,email,basic,2024-06-30,27.69,Books
815,2024-01-23,social_media,standard,2024-01-23,54.95,Home
815,2024-01-23,social_media,standard,2024-04-30,68.39,Fashion
815,2024-01-23,social_media,standard,2024-09-07,82.84,Books
815,2024-01-23,social_media,standard,2024-06-19,60.85,Home
815,2024-01-23,social_media,standard,2024-11-08,62.99,Fashion
815,2024-01-23,social_media,standard,2024-12-05,61.6,Fashion
816,2024-08-23,referral,standard,2024-08-30,81.39,Electronics
816,2024-08-23,referral,standard,2024-11-25,78.78,Fashion
817,2023-10-25,organic,standard,2023-11-01,64.82,Fashion
818,2023-05-23,email,premium,2023-05-30,156.52,Books
818,2023-05-23,email,premium,2023-09-26,103.74,Fashion
818,2023-05-23,email,premium,2023-12-17,86.03,Home
818,2023-05-23,email,premium,2023-09-06,110.83,Books
818,2023-05-23,email,premium,2024-04-23,78.36,Fashion
818,2023-05-23,email,premium,2024-01-19,57.54,Home
818,2023-05-23,email,premium,2024-04-19,214.34,Home
818,2023-05-23,email,premium,2024-07-07,104.52,Electronics
819,2023-06-05,social_media,standard,2023-06-22,69.42,Fashion
819,2023-06-05,social_media,standard,2023-09-20,52.77,Fashion
819,2023-06-05,social_media,standard,2024-04-14,74.17,Home
820,2024-02-07,organic,standard,2024-02-27,105.06,Books
820,2024-02-07,organic,standard,2024-03-28,61.07,Home
820,2024-02-07,organic,standard,2024-08-12,51.48,Electronics
821,2023-11-20,social_media,standard,2023-11-23,89.4,Home
821,2023-11-20,social_media,standard,2024-03-19,90.38,Fashion
821,2023-11-20,social_media,standard,2024-08-22,92.11,Home
821,2023-11-20,social_media,standard,2024-05-25,73.56,Home
821,2023-11-20,social_media,standard,2024-06-26,79.6,Home
822,2024-02-07,organic,standard,2024-02-23,100.68,Fashion
822,2024-02-07,organic,standard,2024-04-26,60.15,Fashion
822,2024-02-07,organic,standard,2024-08-05,74.8,Fashion
822,2024-02-07,organic,standard,2024-11-02,83.3,Electronics
822,2024-02-07,organic,standard,2024-07-23,97.91,Home
822,2024-02-07,organic,standard,2024-08-30,73.55,Electronics
823,2024-10-18,social_media,standard,2024-10-22,83.51,Books
825,2023-09-29,organic,basic,2023-10-01,28.32,Fashion
825,2023-09-29,organic,basic,2024-02-07,26.66,Home
825,2023-09-29,organic,basic,2024-03-16,40.08,Fashion
825,2023-09-29,organic,basic,2024-03-14,30.72,Fashion
826,2023-07-12,paid_search,standard,2023-07-30,44.93,Electronics
826,2023-07-12,paid_search,standard,2023-09-17,52.43,Fashion
826,2023-07-12,paid_search,standard,2023-12-01,73.76,Home
827,2024-02-21,organic,standard,2024-03-04,46.42,Home
827,2024-02-21,organic,standard,2024-09-14,56.86,Home
827,2024-02-21,organic,standard,2024-07-29,51.77,Books
827,2024-02-21,organic,standard,2024-12-24,136.65,Books
828,2023-02-09,email,basic,2023-03-01,69.69,Books
828,2023-02-09,email,basic,2023-09-28,51.46,Home
830,2023-03-01,social_media,standard,2023-03-10,85.81,Books
830,2023-03-01,social_media,standard,2023-07-08,43.27,Books
830,2023-03-01,social_media,standard,2023-05-28,55.51,Home
830,2023-03-01,social_media,standard,2024-03-07,108.46,Home
830,2023-03-01,social_media,standard,2023-07-05,84.33,Fashion
831,2023-08-22,paid_search,basic,2023-09-19,22.81,Electronics
831,2023-08-22,paid_search,basic,2023-09-28,40.46,Fashion
832,2023-07-05,social_media,premium,2023-07-30,174.43,Books
832,2023-07-05,social_media,premium,2023-10-30,118.32,Books
832,2023-07-05,social_media,premium,2023-12-24,185.64,Fashion
832,2023-07-05,social_media,premium,2023-11-18,136.47,Home
832,2023-07-05,social_media,premium,2024-04-08,86.76,Fashion
832,2023-07-05,social_media,premium,2024-05-26,85.98,Home
832,2023-07-05,social_media,premium,2024-11-03,74.32,Home
832,2023-07-05,social_media,premium,2024-08-14,112.86,Fashion
833,2024-10-24,email,standard,2024-11-07,96.48,Books
834,2023-12-24,paid_search,standard,2024-01-13,56.92,Books
834,2023-12-24,paid_search,standard,2024-08-22,57.0,Fashion
834,2023-12-24,paid_search,standard,2024-08-04,59.93,Fashion
834,2023-12-24,paid_search,standard,2024-07-21,81.59,Books
835,2023-08-05,paid_search,basic,2023-08-08,32.54,Books
835,2023-08-05,paid_search,basic,2024-03-15,25.54,Home
835,2023-08-05,paid_search,basic,2024-04-19,32.16,Books
836,2024-03-03,social_media,standard,2024-03-18,57.93,Fashion
836,2024-03-03,social_media,standard,2024-11-17,56.9,Home
837,2023-07-07,email,premium,2023-07-23,100.34,Electronics
837,2023-07-07,email,premium,2023-11-19,92.4,Books
837,2023-07-07,email,premium,2024-01-17,119.25,Electronics
837,2023-07-07,email,premium,2023-10-17,160.43,Home
837,2023-07-07,email,premium,2024-03-22,122.79,Electronics
838,2023-12-29,referral,standard,2024-01-19,94.59,Home
838,2023-12-29,referral,standard,2024-02-29,55.75,Electronics
838,2023-12-29,referral,standard,2024-05-25,74.35,Home
838,2023-12-29,referral,standard,2024-11-23,63.11,Fashion
838,2023-12-29,referral,standard,2024-12-05,86.53,Fashion
839,2024-01-10,email,basic,2024-01-31,23.3,Home
839,2024-01-10,email,basic,2024-09-02,21.22,Home
839,2024-01-10,email,basic,2024-05-01,54.12,Books
839,2024-01-10,email,basic,2024-05-21,20.67,Books
839,2024-01-10,email,basic,2024-07-14,37.34,Fashion
839,2024-01-10,email,basic,2024-08-29,38.65,Fashion
840,2023-07-05,organic,standard,2023-07-13,48.7,Books
840,2023-07-05,organic,standard,2023-09-01,71.25,Home
840,2023-07-05,organic,standard,2024-04-16,56.81,Fashion
841,2024-02-16,paid_search,standard,2024-02-25,55.34,Home
841,2024-02-16,paid_search,standard,2024-05-15,86.73,Books
841,2024-02-16,paid_search,standard,2024-11-28,69.04,Home
841,2024-02-16,paid_search,standard,2024-12-12,73.93,Home
842,2023-07-16,social_media,standard,2023-08-07,62.28,Home
842,2023-07-16,social_media,standard,2023-09-24,47.16,Electronics
842,2023-07-16,social_media,standard,2024-02-28,71.46,Home
843,2024-03-02,email,basic,2024-03-30,48.13,Electronics
843,2024-03-02,email,basic,2024-05-28,43.35,Electronics
843,2024-03-02,email,basic,2024-09-06,20.21,Fashion
844,2023-02-07,paid_search,standard,2023-02-14,69.57,Books
844,2023-02-07,paid_search,standard,2023-03-14,84.82,Books
844,2023-02-07,paid_search,standard,2023-04-15,76.35,Books
845,2023-09-30,organic,standard,2023-10-22,66.52,Home
845,2023-09-30,organic,standard,2024-02-18,56.09,Electronics
845,2023-09-30,organic,standard,2024-07-06,45.02,Home
845,2023-09-30,organic,standard,2024-02-16,97.05,Books
845,2023-09-30,organic,standard,2024-04-26,78.5,Books
845,2023-09-30,organic,standard,2024-12-10,125.58,Fashion
846,2023-03-06,email,premium,2023-03-22,126.13,Home
846,2023-03-06,email,premium,2023-07-27,83.38,Electronics
846,2023-03-06,email,premium,2023-06-04,206.96,Electronics
846,2023-03-06,email,premium,2023-09-19,132.3,Fashion
846,2023-03-06,email,premium,2024-02-03,170.93,Books
846,2023-03-06,email,premium,2023-08-27,84.27,Home
846,2023-03-06,email,premium,2024-07-17,136.64,Electronics
846,2023-03-06,email,premium,2024-01-09,166.14,Home
846,2023-03-06,email,premium,2024-06-16,112.61,Home
846,2023-03-06,email,premium,2024-11-18,118.0,Electronics
846,2023-03-06,email,premium,2024-09-29,117.2,Fashion
847,2024-10-14,organic,standard,2024-11-03,49.15,Books
847,2024-10-14,organic,standard,2024-12-05,45.79,Home
848,2024-04-02,referral,basic,2024-04-28,50.45,Fashion
848,2024-04-02,referral,basic,2024-08-24,27.47,Fashion
850,2023-09-16,organic,standard,2023-09-18,89.18,Fashion
850,2023-09-16,organic,standard,2024-01-12,66.98,Fashion
851,2023-09-21,email,premium,2023-09-23,156.6,Electronics
851,2023-09-21,email,premium,2024-04-07,166.1,Home
851,2023-09-21,email,premium,2024-04-04,205.33,Home
851,2023-09-21,email,premium,2024-07-22,201.7,Fashion
851,2023-09-21,email,premium,2024-10-30,147.62,Electronics
851,2023-09-21,email,premium,2024-08-24,203.32,Home
851,2023-09-21,email,premium,2024-11-16,104.03,Fashion
852,2024-09-16,paid_search,standard,2024-10-15,179.21,Fashion
852,2024-09-16,paid_search,standard,2024-12-11,108.94,Books
853,2023-04-11,paid_search,standard,2023-04-14,79.13,Electronics
853,2023-04-11,paid_search,standard,2023-06-17,111.69,Electronics
853,2023-04-11,paid_search,standard,2023-10-22,51.2,Home
853,2023-04-11,paid_search,standard,2024-04-12,69.41,Fashion
854,2023-12-11,paid_search,basic,2024-01-03,50.27,Home
854,2023-12-11,paid_search,basic,2024-04-23,21.81,Books
854,2023-12-11,paid_search,basic,2024-07-25,31.66,Electronics
854,2023-12-11,paid_search,basic,2024-07-17,29.4,Electronics
854,2023-12-11,paid_search,basic,2024-11-05,47.9,Fashion
854,2023-12-11,paid_search,basic,2024-07-31,64.76,Books
855,2024-12-23,organic,premium,2024-12-23,90.95,Electronics
856,2024-01-03,organic,standard,2024-01-04,51.57,Home
856,2024-01-03,organic,standard,2024-08-15,50.54,Fashion
856,2024-01-03,organic,standard,2024-10-30,86.98,Fashion
856,2024-01-03,organic,standard,2024-08-28,58.95,Books
856,2024-01-03,organic,standard,2024-06-28,53.14,Fashion
857,2023-01-17,organic,standard,2023-01-22,66.29,Fashion
857,2023-01-17,organic,standard,2023-03-20,49.35,Electronics
858,2024-03-06,paid_search,standard,2024-03-09,108.82,Fashion
858,2024-03-06,paid_search,standard,2024-10-30,40.47,Electronics
858,2024-03-06,paid_search,standard,2024-08-10,73.88,Fashion
858,2024-03-06,paid_search,standard,2024-09-05,73.62,Books
859,2024-04-27,paid_search,standard,2024-05-22,62.18,Books
859,2024-04-27,paid_search,standard,2024-09-08,61.67,Home
859,2024-04-27,paid_search,standard,2024-09-06,64.57,Home
860,2023-01-19,social_media,standard,2023-01-23,60.86,Home
860,2023-01-19,social_media,standard,2023-09-09,51.22,Books
860,2023-01-19,social_media,standard,2023-05-13,60.86,Electronics
860,2023-01-19,social_media,standard,2024-01-06,62.67,Electronics
860,2023-01-19,social_media,standard,2023-07-12,64.35,Fashion
860,2023-01-19,social_media,standard,2024-03-29,58.19,Fashion
861,2024-04-22,email,standard,2024-04-28,69.63,Home
861,2024-04-22,email,standard,2024-09-24,56.38,Home
862,2024-04-06,organic,standard,2024-04-17,85.72,Fashion
862,2024-04-06,organic,standard,2024-07-22,83.24,Books
863,2023-04-24,paid_search,basic,2023-05-16,24.97,Home
863,2023-04-24,paid_search,basic,2023-12-20,35.81,Books
864,2023-01-25,email,standard,2023-02-17,76.66,Home
864,2023-01-25,email,standard,2023-08-07,58.66,Fashion
864,2023-01-25,email,standard,2023-09-23,68.05,Books
864,2023-01-25,email,standard,2023-10-08,73.92,Home
864,2023-01-25,email,standard,2024-02-08,110.89,Home
864,2023-01-25,email,standard,2024-01-05,62.18,Fashion
864,2023-01-25,email,standard,2023-10-08,61.13,Electronics
864,2023-01-25,email,standard,2024-04-28,110.88,Home
864,2023-01-25,email,standard,2024-01-26,99.68,Books
865,2023-08-31,organic,standard,2023-09-07,33.49,Home
865,2023-08-31,organic,standard,2024-02-15,119.0,Home
865,2023-08-31,organic,standard,2024-07-06,77.28,Home
865,2023-08-31,organic,standard,2023-12-05,70.03,Fashion
866,2024-02-01,organic,standard,2024-02-27,39.14,Home
866,2024-02-01,organic,standard,2024-05-04,54.07,Electronics
867,2024-05-14,social_media,standard,2024-05-30,89.69,Electronics
867,2024-05-14,social_media,standard,2024-08-22,90.42,Home
868,2023-12-09,organic,standard,2023-12-25,81.94,Fashion
868,2023-12-09,organic,standard,2024-03-05,68.2,Electronics
868,2023-12-09,organic,standard,2024-02-24,59.35,Books
869,2024-10-03,paid_search,standard,2024-10-12,77.5,Electronics
870,2024-08-07,social_media,standard,2024-09-01,87.22,Fashion
870,2024-08-07,social_media,standard,2024-09-29,99.94,Electronics
871,2023-06-13,email,basic,2023-06-25,30.41,Books
872,2024-10-25,organic,premium,2024-11-18,123.79,Fashion
873,2024-09-05,paid_search,basic,2024-09-08,36.39,Books
873,2024-09-05,paid_search,basic,2024-10-14,32.5,Home
873,2024-09-05,paid_search,basic,2024-12-21,24.94,Home
874,2023-06-24,organic,standard,2023-06-28,45.46,Home
874,2023-06-24,organic,standard,2023-09-19,131.25,Home
875,2024-03-22,email,standard,2024-03-24,60.61,Books
875,2024-03-22,email,standard,2024-10-27,106.21,Electronics
875,2024-03-22,email,standard,2024-08-24,59.81,Electronics
